BreakerId,ActiveEnergy,timestamp
2,18935,2026-03-01T11:00:01.706
3,433176,2026-03-01T11:00:01.706
4,1028940,2026-03-01T11:00:01.706
5,557134,2026-03-01T11:00:01.706
6,0,2026-03-01T11:00:01.706
7,13320,2026-03-01T12:00:01.706
1,993141,2026-03-01T12:00:01.706
2,18951,2026-03-01T12:00:01.706
3,433176,2026-03-01T12:00:01.706
4,1028960,2026-03-01T12:00:01.706
5,557153,2026-03-01T12:00:01.706
6,0,2026-03-01T12:00:01.706
7,13320,2026-03-01T12:00:01.706
1,993160,2026-03-01T13:00:02.043
2,18967,2026-03-01T13:00:02.044
3,433176,2026-03-01T13:00:02.044
4,1028970,2026-03-01T13:00:02.044
5,557174,2026-03-01T13:00:02.044
6,0,2026-03-01T13:00:02.044
7,13320,2026-03-01T13:00:02.044
1,993180,2026-03-01T14:00:01.611
2,18983,2026-03-01T14:00:01.611
3,433176,2026-03-01T14:00:01.612
4,1028990,2026-03-01T14:00:01.612
5,557195,2026-03-01T14:00:01.612
6,0,2026-03-01T14:00:01.612
7,13320,2026-03-01T14:00:01.612
1,993199,2026-03-01T15:00:01.853
2,19000,2026-03-01T15:00:01.853
3,433176,2026-03-01T15:00:01.853
4,1029000,2026-03-01T15:00:01.853
5,557213,2026-03-01T15:00:01.853
6,0,2026-03-01T15:00:01.853
7,13320,2026-03-01T15:00:01.853
1,993218,2026-03-01T16:00:02.265
2,19016,2026-03-01T16:00:02.265
3,433176,2026-03-01T16:00:02.265
4,1029020,2026-03-01T16:00:02.265
5,557232,2026-03-01T16:00:02.265
6,0,2026-03-01T16:00:02.265
7,13320,2026-03-01T16:00:02.265
1,993237,2026-03-01T17:00:01.694
2,19031,2026-03-01T17:00:01.694
3,433176,2026-03-01T17:00:01.694
4,1029050,2026-03-01T17:00:01.694
5,557247,2026-03-01T17:00:01.694
6,0,2026-03-01T17:00:01.694
7,13320,2026-03-01T17:00:01.694
1,993254,2026-03-01T18:00:01.570
2,19046,2026-03-01T18:00:01.570
3,433176,2026-03-01T18:00:01.570
4,1029070,2026-03-01T18:00:01.570
5,557263,2026-03-01T18:00:01.570
6,0,2026-03-01T18:00:01.570
7,13320,2026-03-01T18:00:01.570
1,993270,2026-03-01T19:00:01.571
2,19060,2026-03-01T19:00:01.571
3,433176,2026-03-01T19:00:01.571
4,1029100,2026-03-01T19:00:01.571
5,557280,2026-03-01T19:00:01.571
6,0,2026-03-01T19:00:01.571
7,13320,2026-03-01T19:00:01.571
1,993286,2026-03-01T20:00:01.648
2,19075,2026-03-01T20:00:01.649
3,433176,2026-03-01T20:00:01.649
4,1029130,2026-03-01T20:00:01.649
5,557295,2026-03-01T20:00:01.649
6,0,2026-03-01T20:00:01.649
7,13320,2026-03-01T20:00:01.649
1,993302,2026-03-01T21:00:01.592
2,19090,2026-03-01T21:00:01.592
3,433176,2026-03-01T21:00:01.592
4,1029150,2026-03-01T21:00:01.592
5,557310,2026-03-01T21:00:01.592
6,0,2026-03-01T21:00:01.593
7,13320,2026-03-01T21:00:01.593
1,993318,2026-03-01T22:00:01.587
2,19104,2026-03-01T22:00:01.587
3,433176,2026-03-01T22:00:01.587
4,1029180,2026-03-01T22:00:01.587
5,557326,2026-03-01T22:00:01.587
6,0,2026-03-01T22:00:01.587
7,13320,2026-03-01T22:00:01.588
1,993334,2026-03-01T23:00:01.634
2,19118,2026-03-01T23:00:01.634
3,433176,2026-03-01T23:00:01.634
4,1029200,2026-03-01T23:00:01.634
5,557341,2026-03-01T23:00:01.634
6,0,2026-03-01T23:00:01.634
7,13320,2026-03-01T23:00:01.634
1,993349,2026-03-02T00:00:01.909
2,19133,2026-03-02T00:00:01.909
3,433176,2026-03-02T00:00:01.909
4,1029230,2026-03-02T00:00:01.909
5,557356,2026-03-02T00:00:01.909
6,0,2026-03-02T00:00:01.909
7,13320,2026-03-02T00:00:01.909
1,993365,2026-03-02T01:00:01.568
2,19147,2026-03-02T01:00:01.568
3,433176,2026-03-02T01:00:01.568
4,1029260,2026-03-02T01:00:01.568
5,557373,2026-03-02T01:00:01.569
6,0,2026-03-02T01:00:01.569
7,13320,2026-03-02T01:00:01.569
1,993381,2026-03-02T02:00:01.614
2,19161,2026-03-02T02:00:01.614
3,433176,2026-03-02T02:00:01.614
4,1029280,2026-03-02T02:00:01.614
5,557388,2026-03-02T02:00:01.614
6,0,2026-03-02T02:00:01.614
7,13320,2026-03-02T02:00:01.614
1,993396,2026-03-02T03:00:01.563
2,19175,2026-03-02T03:00:01.564
3,433176,2026-03-02T03:00:01.564
4,1029300,2026-03-02T03:00:01.564
5,557403,2026-03-02T03:00:01.564
6,0,2026-03-02T03:00:01.564
7,13320,2026-03-02T03:00:01.564
1,993412,2026-03-02T04:00:01.534
2,19190,2026-03-02T04:00:01.534
3,433176,2026-03-02T04:00:01.534
4,1029330,2026-03-02T04:00:01.534
5,557420,2026-03-02T04:00:01.534
6,0,2026-03-02T04:00:01.534
7,13320,2026-03-02T04:00:01.534
1,993427,2026-03-02T05:00:01.566
2,19204,2026-03-02T05:00:01.566
3,433176,2026-03-02T05:00:01.566
4,1029360,2026-03-02T05:00:01.566
5,557435,2026-03-02T05:00:01.566
6,0,2026-03-02T05:00:01.566
7,13320,2026-03-02T05:00:01.566
1,993443,2026-03-02T06:00:01.582
2,19218,2026-03-02T06:00:01.582
3,433176,2026-03-02T06:00:01.582
4,1029380,2026-03-02T06:00:01.582
5,557450,2026-03-02T06:00:01.582
6,0,2026-03-02T06:00:01.582
7,13320,2026-03-02T06:00:01.582
1,993458,2026-03-02T07:00:01.566
2,19232,2026-03-02T07:00:01.566
3,433176,2026-03-02T07:00:01.566
4,1029410,2026-03-02T07:00:01.566
5,557465,2026-03-02T07:00:01.566
6,0,2026-03-02T07:00:01.566
7,13320,2026-03-02T07:00:01.566
1,993475,2026-03-02T08:00:01.554
2,19247,2026-03-02T08:00:01.555
3,433176,2026-03-02T08:00:01.555
4,1029430,2026-03-02T08:00:01.555
5,557482,2026-03-02T08:00:01.555
6,0,2026-03-02T08:00:01.555
7,13320,2026-03-02T08:00:01.555
1,993492,2026-03-02T09:00:01.608
2,19261,2026-03-02T09:00:01.608
3,433176,2026-03-02T09:00:01.608
4,1029440,2026-03-02T09:00:01.608
5,557498,2026-03-02T09:00:01.608
6,0,2026-03-02T09:00:01.608
7,13320,2026-03-02T09:00:01.6081
1,993510,2026-03-02T10:00:01.873
2,19276,2026-03-02T10:00:01.874
3,433176,2026-03-02T10:00:01.874
4,1029450,2026-03-02T10:00:01.874
5,557513,2026-03-02T10:00:01.874
6,0,2026-03-02T10:00:01.874
7,13320,2026-03-02T10:00:01.874
1,993529,2026-03-02T11:00:02.158
2,19292,2026-03-02T11:00:02.159
3,433176,2026-03-02T11:00:02.159
4,1029460,2026-03-02T11:00:02.159
5,557530,2026-03-02T11:00:02.159
6,0,2026-03-02T11:00:02.159
7,13320,2026-03-02T11:00:02.159
1,993548,2026-03-02T12:00:01.974
2,19308,2026-03-02T12:00:01.974
3,433176,2026-03-02T12:00:01.974
4,1029470,2026-03-02T12:00:01.974
5,557546,2026-03-02T12:00:01.974
6,0,2026-03-02T12:00:01.974
7,13320,2026-03-02T12:00:01.974
1,993567,2026-03-02T13:00:01.860
2,19324,2026-03-02T13:00:01.860
3,433176,2026-03-02T13:00:01.860
4,1029470,2026-03-02T13:00:01.860
5,557561,2026-03-02T13:00:01.860
6,0,2026-03-02T13:00:01.861
7,13320,2026-03-02T13:00:01.861
1,993587,2026-03-02T14:00:01.754
2,19341,2026-03-02T14:00:01.755
3,433176,2026-03-02T14:00:01.755
4,1029480,2026-03-02T14:00:01.755
5,557579,2026-03-02T14:00:01.755
6,0,2026-03-02T14:00:01.755
7,13320,2026-03-02T14:00:01.755
1,993606,2026-03-02T15:00:01.691
2,19357,2026-03-02T15:00:01.692
3,433176,2026-03-02T15:00:01.692
4,1029490,2026-03-02T15:00:01.692
5,557595,2026-03-02T15:00:01.692
6,0,2026-03-02T15:00:01.692
7,13320,2026-03-02T15:00:01.692
1,993626,2026-03-02T16:00:02.094
2,19373,2026-03-02T16:00:02.096
3,433176,2026-03-02T16:00:02.096
4,1029510,2026-03-02T16:00:02.096
5,557611,2026-03-02T16:00:02.096
6,0,2026-03-02T16:00:02.096
7,13320,2026-03-02T16:00:02.096
1,993644,2026-03-02T17:00:01.565
2,19388,2026-03-02T17:00:01.565
3,433176,2026-03-02T17:00:01.565
4,1029540,2026-03-02T17:00:01.565
5,557628,2026-03-02T17:00:01.565
6,0,2026-03-02T17:00:01.565
7,13320,2026-03-02T17:00:01.565
1,993662,2026-03-02T18:00:01.803
2,19403,2026-03-02T18:00:01.803
3,433176,2026-03-02T18:00:01.803
4,1029570,2026-03-02T18:00:01.803
5,557644,2026-03-02T18:00:01.803
6,0,2026-03-02T18:00:01.803
7,13320,2026-03-02T18:00:01.803
1,993678,2026-03-02T19:00:01.531
2,19418,2026-03-02T19:00:01.532
3,433176,2026-03-02T19:00:01.532
4,1029590,2026-03-02T19:00:01.532
5,557659,2026-03-02T19:00:01.532
6,0,2026-03-02T19:00:01.532
7,13320,2026-03-02T19:00:01.532
1,993694,2026-03-02T20:00:01.537
2,19433,2026-03-02T20:00:01.537
3,433176,2026-03-02T20:00:01.537
4,1029620,2026-03-02T20:00:01.537
5,557677,2026-03-02T20:00:01.537
6,0,2026-03-02T20:00:01.538
7,13320,2026-03-02T20:00:01.538
1,993710,2026-03-02T21:00:01.516
2,19447,2026-03-02T21:00:01.516
3,433176,2026-03-02T21:00:01.516
4,1029640,2026-03-02T21:00:01.516
5,557692,2026-03-02T21:00:01.516
6,0,2026-03-02T21:00:01.516
7,13320,2026-03-02T21:00:01.516
1,993725,2026-03-02T22:00:01.600
2,19462,2026-03-02T22:00:01.600
3,433176,2026-03-02T22:00:01.601
4,1029670,2026-03-02T22:00:01.601
5,557707,2026-03-02T22:00:01.601
6,0,2026-03-02T22:00:01.601
7,13320,2026-03-02T22:00:01.601
1,993741,2026-03-02T23:00:01.540
2,19476,2026-03-02T23:00:01.540
3,433176,2026-03-02T23:00:01.540
4,1029690,2026-03-02T23:00:01.540
5,557724,2026-03-02T23:00:01.540
6,0,2026-03-02T23:00:01.540
7,13320,2026-03-02T23:00:01.540
1,993757,2026-03-03T00:00:01.560
2,19490,2026-03-03T00:00:01.560
3,433176,2026-03-03T00:00:01.560
4,1029720,2026-03-03T00:00:01.560
5,557739,2026-03-03T00:00:01.560
6,0,2026-03-03T00:00:01.560
7,13320,2026-03-03T00:00:01.560
1,993772,2026-03-03T01:00:01.747
2,19504,2026-03-03T01:00:01.747
3,433176,2026-03-03T01:00:01.747
4,1029740,2026-03-03T01:00:01.747
5,557754,2026-03-03T01:00:01.747
6,0,2026-03-03T01:00:01.747
7,13320,2026-03-03T01:00:01.747
1,993788,2026-03-03T02:00:01.563
2,19518,2026-03-03T02:00:01.563
3,433176,2026-03-03T02:00:01.563
4,1029770,2026-03-03T02:00:01.563
5,557771,2026-03-03T02:00:01.563
6,0,2026-03-03T02:00:01.563
7,13320,2026-03-03T02:00:01.563
1,993803,2026-03-03T03:00:01.649
2,19533,2026-03-03T03:00:01.649
3,433176,2026-03-03T03:00:01.649
4,1029800,2026-03-03T03:00:01.649
5,557786,2026-03-03T03:00:01.649
6,0,2026-03-03T03:00:01.649
7,13320,2026-03-03T03:00:01.649
1,993819,2026-03-03T04:00:01.646
2,19547,2026-03-03T04:00:01.646
3,433176,2026-03-03T04:00:01.646
4,1029820,2026-03-03T04:00:01.646
5,557801,2026-03-03T04:00:01.646
6,0,2026-03-03T04:00:01.646
7,13320,2026-03-03T04:00:01.646
1,993834,2026-03-03T05:00:01.601
2,19561,2026-03-03T05:00:01.601
3,433176,2026-03-03T05:00:01.601
4,1029850,2026-03-03T05:00:01.601
5,557818,2026-03-03T05:00:01.601
6,0,2026-03-03T05:00:01.601
7,13320,2026-03-03T05:00:01.601
1,993850,2026-03-03T06:00:01.516
2,19575,2026-03-03T06:00:01.516
3,433176,2026-03-03T06:00:01.516
4,1029870,2026-03-03T06:00:01.516
5,557833,2026-03-03T06:00:01.517
6,0,2026-03-03T06:00:01.517
7,13320,2026-03-03T06:00:01.517
1,993865,2026-03-03T07:00:01.522
2,19589,2026-03-03T07:00:01.522
3,433176,2026-03-03T07:00:01.522
4,1029900,2026-03-03T07:00:01.522
5,557848,2026-03-03T07:00:01.522
6,0,2026-03-03T07:00:01.522
7,13325,2026-03-03T07:00:01.522
1,993882,2026-03-03T08:00:01.824
2,19604,2026-03-03T08:00:01.824
3,433176,2026-03-03T08:00:01.824
4,1029940,2026-03-03T08:00:01.824
5,557863,2026-03-03T08:00:01.824
6,0,2026-03-03T08:00:01.824
7,13335,2026-03-03T08:00:01.824
1,993900,2026-03-03T09:00:01.551
2,19616,2026-03-03T09:00:01.551
3,433180,2026-03-03T09:00:01.551
4,1029990,2026-03-03T09:00:01.551
5,557881,2026-03-03T09:00:01.551
6,0,2026-03-03T09:00:01.551
7,13347,2026-03-03T09:00:01.551
1,993918,2026-03-03T10:00:02.168
2,19631,2026-03-03T10:00:02.169
3,433180,2026-03-03T10:00:02.170
4,1030040,2026-03-03T10:00:02.170
5,557896,2026-03-03T10:00:02.170
6,0,2026-03-03T10:00:02.170
7,13409,2026-03-03T10:00:02.170
1,993938,2026-03-03T11:00:02.089
2,19648,2026-03-03T11:00:02.089
3,433180,2026-03-03T11:00:02.089
4,1030090,2026-03-03T11:00:02.089
5,557912,2026-03-03T11:00:02.089
6,0,2026-03-03T11:00:02.089
7,13460,2026-03-03T11:00:02.089
1,993957,2026-03-03T12:00:01.742
2,19664,2026-03-03T12:00:01.742
3,433180,2026-03-03T12:00:01.742
4,1030130,2026-03-03T12:00:01.742
5,557929,2026-03-03T12:00:01.742
6,0,2026-03-03T12:00:01.742
7,13484,2026-03-03T12:00:01.742
1,993977,2026-03-03T13:00:01.702
2,19680,2026-03-03T13:00:01.702
3,433180,2026-03-03T13:00:01.702
4,1030180,2026-03-03T13:00:01.703
5,557945,2026-03-03T13:00:01.703
6,0,2026-03-03T13:00:01.703
7,13491,2026-03-03T13:00:01.703
1,993998,2026-03-03T14:00:01.757
2,19698,2026-03-03T14:00:01.757
3,433180,2026-03-03T14:00:01.757
4,1030230,2026-03-03T14:00:01.757
5,557961,2026-03-03T14:00:01.757
6,0,2026-03-03T14:00:01.757
7,13498,2026-03-03T14:00:01.757
1,994017,2026-03-03T15:00:01.738
2,19714,2026-03-03T15:00:01.738
3,433180,2026-03-03T15:00:01.738
4,1030280,2026-03-03T15:00:01.738
5,557978,2026-03-03T15:00:01.738
6,0,2026-03-03T15:00:01.738
7,13505,2026-03-03T15:00:01.738
1,994037,2026-03-03T16:00:01.977
2,19731,2026-03-03T16:00:01.977
3,433180,2026-03-03T16:00:01.977
4,1030330,2026-03-03T16:00:01.977
5,557994,2026-03-03T16:00:01.977
6,0,2026-03-03T16:00:01.977
7,13511,2026-03-03T16:00:01.978
1,994056,2026-03-03T17:00:01.813
2,19747,2026-03-03T17:00:01.813
3,433180,2026-03-03T17:00:01.813
4,1030380,2026-03-03T17:00:01.813
5,558010,2026-03-03T17:00:01.813
6,0,2026-03-03T17:00:01.813
7,13511,2026-03-03T17:00:01.813
1,994074,2026-03-03T18:00:02.125
2,19762,2026-03-03T18:00:02.125
3,433180,2026-03-03T18:00:02.125
4,1030410,2026-03-03T18:00:02.125
5,558027,2026-03-03T18:00:02.125
6,0,2026-03-03T18:00:02.125
7,13511,2026-03-03T18:00:02.125
1,994091,2026-03-03T19:00:01.764
2,19777,2026-03-03T19:00:01.764
3,433180,2026-03-03T19:00:01.764
4,1030440,2026-03-03T19:00:01.764
5,558043,2026-03-03T19:00:01.765
6,0,2026-03-03T19:00:01.765
7,13511,2026-03-03T19:00:01.765
1,994107,2026-03-03T20:00:01.575
2,19792,2026-03-03T20:00:01.575
3,433180,2026-03-03T20:00:01.575
4,1030470,2026-03-03T20:00:01.575
5,558058,2026-03-03T20:00:01.575
6,0,2026-03-03T20:00:01.575
7,13511,2026-03-03T20:00:01.575
1,994123,2026-03-03T21:00:01.865
2,19807,2026-03-03T21:00:01.865
3,433180,2026-03-03T21:00:01.865
4,1030500,2026-03-03T21:00:01.865
5,558075,2026-03-03T21:00:01.865
6,0,2026-03-03T21:00:01.865
7,13511,2026-03-03T21:00:01.865
1,994139,2026-03-03T22:00:01.614
2,19822,2026-03-03T22:00:01.615
3,433180,2026-03-03T22:00:01.615
4,1030530,2026-03-03T22:00:01.615
5,558090,2026-03-03T22:00:01.615
6,0,2026-03-03T22:00:01.615
7,13511,2026-03-03T22:00:01.615
1,994155,2026-03-03T23:00:01.552
2,19836,2026-03-03T23:00:01.552
3,433180,2026-03-03T23:00:01.552
4,1030560,2026-03-03T23:00:01.552
5,558105,2026-03-03T23:00:01.552
6,0,2026-03-03T23:00:01.552
7,13511,2026-03-03T23:00:01.552
1,994170,2026-03-04T00:00:01.576
2,19850,2026-03-04T00:00:01.577
3,433180,2026-03-04T00:00:01.577
4,1030590,2026-03-04T00:00:01.577
5,558122,2026-03-04T00:00:01.577
6,0,2026-03-04T00:00:01.577
7,13511,2026-03-04T00:00:01.577
1,994186,2026-03-04T01:00:01.750
2,19865,2026-03-04T01:00:01.750
3,433180,2026-03-04T01:00:01.751
4,1030620,2026-03-04T01:00:01.751
5,558137,2026-03-04T01:00:01.751
6,0,2026-03-04T01:00:01.751
7,13511,2026-03-04T01:00:01.751
1,994201,2026-03-04T02:00:01.613
2,19879,2026-03-04T02:00:01.613
3,433180,2026-03-04T02:00:01.613
4,1030650,2026-03-04T02:00:01.613
5,558153,2026-03-04T02:00:01.613
6,0,2026-03-04T02:00:01.613
7,13511,2026-03-04T02:00:01.613
1,994217,2026-03-04T03:00:01.516
2,19893,2026-03-04T03:00:01.516
3,433180,2026-03-04T03:00:01.516
4,1030680,2026-03-04T03:00:01.516
5,558169,2026-03-04T03:00:01.516
6,0,2026-03-04T03:00:01.516
7,13511,2026-03-04T03:00:01.516
1,994232,2026-03-04T04:00:01.576
2,19907,2026-03-04T04:00:01.576
3,433180,2026-03-04T04:00:01.576
4,1030700,2026-03-04T04:00:01.576
5,558184,2026-03-04T04:00:01.576
6,0,2026-03-04T04:00:01.576
7,13511,2026-03-04T04:00:01.576
1,994247,2026-03-04T05:00:01.560
2,19921,2026-03-04T05:00:01.561
3,433180,2026-03-04T05:00:01.561
4,1030730,2026-03-04T05:00:01.561
5,558200,2026-03-04T05:00:01.561
6,0,2026-03-04T05:00:01.561
7,13511,2026-03-04T05:00:01.561
1,994263,2026-03-04T06:00:01.598
2,19935,2026-03-04T06:00:01.598
3,433180,2026-03-04T06:00:01.598
4,1030760,2026-03-04T06:00:01.598
5,558215,2026-03-04T06:00:01.598
6,0,2026-03-04T06:00:01.598
7,13511,2026-03-04T06:00:01.598
1,994278,2026-03-04T07:00:01.542
2,19949,2026-03-04T07:00:01.542
3,433180,2026-03-04T07:00:01.542
4,1030790,2026-03-04T07:00:01.542
5,558232,2026-03-04T07:00:01.542
6,0,2026-03-04T07:00:01.542
7,13511,2026-03-04T07:00:01.542
1,994295,2026-03-04T08:00:01.775
2,19963,2026-03-04T08:00:01.775
3,433180,2026-03-04T08:00:01.775
4,1030830,2026-03-04T08:00:01.775
5,558247,2026-03-04T08:00:01.775
6,0,2026-03-04T08:00:01.775
7,13517,2026-03-04T08:00:01.775
1,994320,2026-03-04T09:00:40.527
2,19984,2026-03-04T09:00:40.530
3,433180,2026-03-04T09:00:40.530
4,1030890,2026-03-04T09:00:40.530
5,558270,2026-03-04T09:00:40.530
6,0,2026-03-04T09:00:00.530
7,13535,2026-03-04T09:00:40.530
1,994330,2026-03-04T10:00:01.689
2,19993,2026-03-04T10:00:01.689
3,433180,2026-03-04T10:00:01.689
4,1030920,2026-03-04T10:00:01.689
5,558280,2026-03-04T10:00:01.689
6,0,2026-03-04T10:00:01.689
7,13541,2026-03-04T10:00:01.689
1,994350,2026-03-04T11:00:01.824
2,20010,2026-03-04T11:00:01.824
3,433180,2026-03-04T11:00:01.824
4,1030960,2026-03-04T11:00:01.824
5,558295,2026-03-04T11:00:01.825
6,0,2026-03-04T11:00:01.825
7,13548,2026-03-04T11:00:01.825
1,994370,2026-03-04T12:00:01.536
2,20026,2026-03-04T12:00:01.536
3,433180,2026-03-04T12:00:01.536
4,1030990,2026-03-04T12:00:01.536
5,558311,2026-03-04T12:00:01.536
6,0,2026-03-04T12:00:01.536
7,13554,2026-03-04T12:00:01.536
1,994389,2026-03-04T13:00:01.633
2,20043,2026-03-04T13:00:01.634
3,433180,2026-03-04T13:00:01.634
4,1031030,2026-03-04T13:00:01.634
5,558328,2026-03-04T13:00:01.634
6,0,2026-03-04T13:00:01.634
7,13560,2026-03-04T13:00:01.634
1,994409,2026-03-04T14:00:01.545
2,20059,2026-03-04T14:00:01.545
3,433180,2026-03-04T14:00:01.545
4,1031050,2026-03-04T14:00:01.545
5,558344,2026-03-04T14:00:01.546
6,0,2026-03-04T14:00:01.546
7,13567,2026-03-04T14:00:01.546
1,994429,2026-03-04T15:00:01.980
2,20076,2026-03-04T15:00:01.980
3,433180,2026-03-04T15:00:01.980
4,1031080,2026-03-04T15:00:01.980
5,558360,2026-03-04T15:00:01.980
6,0,2026-03-04T15:00:01.980
7,13568,2026-03-04T15:00:01.980
1,994429,2026-03-04T15:00:03.202
2,20076,2026-03-04T15:00:03.202
3,433180,2026-03-04T15:00:03.202
4,1031080,2026-03-04T15:00:03.202
5,558360,2026-03-04T15:00:03.202
6,0,2026-03-04T15:00:03.202
7,13568,2026-03-04T15:00:03.202
1,994448,2026-03-04T16:00:01.545
2,20092,2026-03-04T16:00:01.545
3,433180,2026-03-04T16:00:01.545
4,1031120,2026-03-04T16:00:01.545
5,558377,2026-03-04T16:00:01.545
6,0,2026-03-04T16:00:01.546
7,13568,2026-03-04T16:00:01.546
1,994448,2026-03-04T16:00:02.739
2,20092,2026-03-04T16:00:02.739
3,433180,2026-03-04T16:00:02.739
4,1031120,2026-03-04T16:00:02.739
5,558377,2026-03-04T16:00:02.739
6,0,2026-03-04T16:00:02.739
7,13568,2026-03-04T16:00:02.739
1,994467,2026-03-04T17:00:02.086
2,20108,2026-03-04T17:00:02.086
3,433180,2026-03-04T17:00:02.086
4,1031160,2026-03-04T17:00:02.086
5,558393,2026-03-04T17:00:02.086
6,0,2026-03-04T17:00:02.086
7,13568,2026-03-04T17:00:02.086
1,994467,2026-03-04T17:00:03.201
2,20108,2026-03-04T17:00:03.201
3,433180,2026-03-04T17:00:03.202
4,1031160,2026-03-04T17:00:03.202
5,558393,2026-03-04T17:00:03.202
6,0,2026-03-04T17:00:03.202
7,13568,2026-03-04T17:00:03.202
1,994485,2026-03-04T18:00:02.061
2,20123,2026-03-04T18:00:02.061
3,433180,2026-03-04T18:00:02.061
4,1031190,2026-03-04T18:00:02.061
5,558408,2026-03-04T18:00:02.061
6,0,2026-03-04T18:00:02.061
7,13568,2026-03-04T18:00:02.061
1,994485,2026-03-04T18:00:03.054
2,20123,2026-03-04T18:00:03.054
3,433180,2026-03-04T18:00:03.054
4,1031190,2026-03-04T18:00:03.054
5,558408,2026-03-04T18:00:03.054
6,0,2026-03-04T18:00:03.054
7,13568,2026-03-04T18:00:03.054
1,994501,2026-03-04T19:00:01.619
2,20138,2026-03-04T19:00:01.619
3,433180,2026-03-04T19:00:01.619
4,1031220,2026-03-04T19:00:01.619
5,558425,2026-03-04T19:00:01.619
6,0,2026-03-04T19:00:01.619
7,13568,2026-03-04T19:00:01.619
1,994518,2026-03-04T20:00:01.592
2,20153,2026-03-04T20:00:01.592
3,433180,2026-03-04T20:00:01.592
4,1031250,2026-03-04T20:00:01.592
5,558441,2026-03-04T20:00:01.593
6,0,2026-03-04T20:00:01.593
7,13568,2026-03-04T20:00:01.593
1,994534,2026-03-04T21:00:01.560
2,20168,2026-03-04T21:00:01.560
3,433180,2026-03-04T21:00:01.560
4,1031280,2026-03-04T21:00:01.560
5,558456,2026-03-04T21:00:01.560
6,0,2026-03-04T21:00:01.560
7,13568,2026-03-04T21:00:01.560
1,994550,2026-03-04T22:00:01.741
2,20183,2026-03-04T22:00:01.741
3,433180,2026-03-04T22:00:01.742
4,1031310,2026-03-04T22:00:01.742
5,558474,2026-03-04T22:00:01.742
6,0,2026-03-04T22:00:01.742
7,13568,2026-03-04T22:00:01.742
1,994566,2026-03-04T23:00:01.545
2,20198,2026-03-04T23:00:01.545
3,433180,2026-03-04T23:00:01.545
4,1031340,2026-03-04T23:00:01.545
5,558489,2026-03-04T23:00:01.545
6,0,2026-03-04T23:00:01.545
7,13568,2026-03-04T23:00:01.545
1,994582,2026-03-05T00:00:01.749
2,20212,2026-03-05T00:00:01.749
3,433180,2026-03-05T00:00:01.749
4,1031370,2026-03-05T00:00:01.749
5,558505,2026-03-05T00:00:01.749
6,0,2026-03-05T00:00:01.749
7,13568,2026-03-05T00:00:01.749
1,994599,2026-03-05T01:00:01.684
2,20227,2026-03-05T01:00:01.684
3,433180,2026-03-05T01:00:01.685
4,1031400,2026-03-05T01:00:01.685
5,558522,2026-03-05T01:00:01.685
6,0,2026-03-05T01:00:01.685
7,13568,2026-03-05T01:00:01.685
1,994615,2026-03-05T02:00:01.683
2,20242,2026-03-05T02:00:01.683
3,433180,2026-03-05T02:00:01.683
4,1031430,2026-03-05T02:00:01.683
5,558537,2026-03-05T02:00:01.683
6,0,2026-03-05T02:00:01.683
7,13568,2026-03-05T02:00:01.683
1,994631,2026-03-05T03:00:01.631
2,20256,2026-03-05T03:00:01.631
3,433180,2026-03-05T03:00:01.631
4,1031460,2026-03-05T03:00:01.631
5,558553,2026-03-05T03:00:01.631
6,0,2026-03-05T03:00:01.631
7,13568,2026-03-05T03:00:01.631
1,994647,2026-03-05T04:00:01.567
2,20271,2026-03-05T04:00:01.567
3,433180,2026-03-05T04:00:01.567
4,1031490,2026-03-05T04:00:01.567
5,558570,2026-03-05T04:00:01.567
6,0,2026-03-05T04:00:01.567
7,13568,2026-03-05T04:00:01.567
1,994662,2026-03-05T05:00:01.777
2,20286,2026-03-05T05:00:01.777
3,433180,2026-03-05T05:00:01.777
4,1031520,2026-03-05T05:00:01.777
5,558585,2026-03-05T05:00:01.777
6,0,2026-03-05T05:00:01.777
7,13568,2026-03-05T05:00:01.777
1,994678,2026-03-05T06:00:01.585
2,20300,2026-03-05T06:00:01.585
3,433180,2026-03-05T06:00:01.585
4,1031550,2026-03-05T06:00:01.585
5,558601,2026-03-05T06:00:01.585
6,0,2026-03-05T06:00:01.585
7,13568,2026-03-05T06:00:01.585
1,994693,2026-03-05T07:00:01.599
2,20314,2026-03-05T07:00:01.599
3,433180,2026-03-05T07:00:01.599
4,1031590,2026-03-05T07:00:01.599
5,558616,2026-03-05T07:00:01.600
6,0,2026-03-05T07:00:01.600
7,13580,2026-03-05T07:00:01.600
1,994710,2026-03-05T08:00:01.564
2,20328,2026-03-05T08:00:01.564
3,433180,2026-03-05T08:00:01.564
4,1031630,2026-03-05T08:00:01.564
5,558634,2026-03-05T08:00:01.564
6,0,2026-03-05T08:00:01.564
7,13583,2026-03-05T08:00:01.564
1,994728,2026-03-05T09:00:01.595
2,20343,2026-03-05T09:00:01.595
3,433180,2026-03-05T09:00:01.595
4,1031670,2026-03-05T09:00:01.595
5,558650,2026-03-05T09:00:01.595
6,0,2026-03-05T09:00:01.595
7,13589,2026-03-05T09:00:01.595
1,994747,2026-03-05T10:00:01.611
2,20359,2026-03-05T10:00:01.611
3,433180,2026-03-05T10:00:01.611
4,1031700,2026-03-05T10:00:01.611
5,558666,2026-03-05T10:00:01.611
6,0,2026-03-05T10:00:01.611
